   198/299     13.1G    0.1765   0.06918   0.02782    0.2735       178       640    0.4663    0.3341    0.3132    0.1566    0.1624   0.08555   0.02422
   199/299     13.1G    0.1762   0.06911   0.02774     0.273       178       640    0.4878    0.3253    0.3135    0.1565    0.1623   0.08552   0.02419
   200/299     13.1G     0.176   0.06909   0.02769    0.2727       177       640    0.4842    0.3271    0.3141     0.157    0.1623    0.0855   0.02416
   201/299     13.1G    0.1758   0.06903   0.02771    0.2726       178       640      0.48    0.3284    0.3141    0.1571    0.1622   0.08546   0.02411
   202/299     13.1G    0.1758   0.06892   0.02761    0.2723       177       640    0.4749    0.3321    0.3144    0.1571    0.1622   0.08545   0.02408
   203/299     13.1G    0.1754   0.06893   0.02754    0.2719       178       640     0.485    0.3302     0.315    0.1574    0.1623   0.08543   0.02408
   204/299     13.1G    0.1755   0.06886   0.02745    0.2718       178       640    0.4856    0.3296    0.3151    0.1579    0.1623    0.0854   0.02405
   205/299     13.1G    0.1752   0.06881   0.02754    0.2715       177       640     0.466    0.3385    0.3156     0.158    0.1622   0.08539   0.02403
   206/299     13.1G     0.175   0.06877   0.02738    0.2711       178       640    0.4766    0.3347     0.316    0.1579    0.1621   0.08535   0.02398
   207/299     13.1G    0.1744   0.06873   0.02734    0.2704       177       640    0.4808    0.3337    0.3168    0.1581    0.1619   0.08532   0.02393
   208/299     13.1G    0.1746   0.06873   0.02733    0.2707       178       640    0.4703    0.3384    0.3164    0.1583    0.1618   0.08531    0.0239
   209/299     13.1G    0.1744   0.06866   0.02724    0.2703       178       640    0.5071    0.3238    0.3174    0.1585    0.1618   0.08528   0.02387
   210/299     13.1G    0.1742   0.06861   0.02728      0.27       178       640    0.5066    0.3246    0.3182    0.1591    0.1618   0.08526   0.02385
   211/299     13.1G    0.1738    0.0685   0.02715    0.2695       178       640    0.5337    0.3149    0.3184    0.1593    0.1617   0.08522   0.02385
   212/299     13.1G    0.1733   0.06841   0.02699    0.2687       178       640    0.5036    0.3244    0.3184    0.1592    0.1618   0.08521   0.02385
   213/299     13.1G    0.1736   0.06846   0.02707    0.2691       176       640    0.4851    0.3339    0.3189    0.1594    0.1618   0.08519   0.02384
   214/299     13.1G    0.1737   0.06845   0.02703    0.2692       178       640    0.5013    0.3283    0.3184    0.1589    0.1618   0.08516   0.02382
   215/299     13.1G    0.1732   0.06835   0.02695    0.2685       178       640    0.5045    0.3273    0.3181    0.1592    0.1617   0.08512   0.02378
   216/299     13.1G     0.173   0.06829   0.02684    0.2681       178       640    0.4533    0.3498    0.3181    0.1592    0.1616   0.08511   0.02375
   217/299     13.1G    0.1724   0.06821   0.02675    0.2674       177       640    0.4909    0.3342    0.3183    0.1596    0.1616   0.08508   0.02372
   218/299     13.1G    0.1723   0.06817   0.02674    0.2673       178       640    0.4922    0.3323    0.3181    0.1597    0.1615   0.08504   0.02372
   219/299     13.1G    0.1723   0.06811   0.02674    0.2672       178       640    0.4798    0.3384    0.3192      0.16    0.1614   0.08501    0.0237
   220/299     13.1G    0.1722   0.06823    0.0268    0.2672       178       640    0.4654    0.3444    0.3194    0.1603    0.1613   0.08497   0.02368
   221/299     13.1G    0.1723   0.06807    0.0266     0.267       178       640    0.4578    0.3499      0.32    0.1603    0.1612   0.08494   0.02364
   222/299     13.1G    0.1718   0.06804   0.02661    0.2664       178       640    0.4921    0.3353    0.3203    0.1606    0.1611   0.08489    0.0236
   223/299     13.1G    0.1714   0.06799   0.02648    0.2658       177       640      0.48    0.3406    0.3203     0.161     0.161   0.08486   0.02358
   224/299     13.1G    0.1711   0.06788    0.0264    0.2654       178       640    0.4658    0.3466    0.3206    0.1615     0.161   0.08486   0.02356
   225/299     13.1G    0.1713   0.06789   0.02645    0.2657       177       640    0.4707     0.345    0.3206    0.1616    0.1609   0.08484   0.02355
   226/299     13.1G    0.1711   0.06789   0.02635    0.2653       178       640    0.4771    0.3424    0.3212    0.1618    0.1609   0.08482   0.02353
   227/299     13.1G    0.1708   0.06772   0.02629    0.2648       178       640    0.4777    0.3433    0.3216    0.1623    0.1608   0.08482   0.02352
   228/299     13.1G    0.1703   0.06769   0.02626    0.2643       178       640    0.4776    0.3433    0.3214    0.1621    0.1607   0.08481   0.02351
   229/299     13.1G    0.1706   0.06775   0.02621    0.2645       177       640    0.4865    0.3389     0.322    0.1621    0.1606   0.08479   0.02348
   230/299     13.1G    0.1703   0.06767   0.02622    0.2642       178       640    0.4911    0.3371    0.3221    0.1622    0.1606   0.08478   0.02345
   231/299     13.1G    0.1704   0.06772   0.02615    0.2643       178       640    0.5009    0.3339    0.3227    0.1626    0.1605   0.08477   0.02342
   232/299     13.1G      0.17   0.06762   0.02613    0.2637       177       640    0.4954    0.3371    0.3232     0.163    0.1605   0.08475    0.0234
   233/299     13.1G    0.1696   0.06755   0.02603    0.2632       177       640    0.5067    0.3334    0.3245    0.1634    0.1604   0.08471   0.02339
   234/299     13.1G    0.1695   0.06746     0.026     0.263       178       640    0.4969    0.3372    0.3245    0.1631    0.1603   0.08469   0.02338
   235/299     13.1G    0.1692   0.06742   0.02594    0.2625       178       640     0.494    0.3378    0.3241    0.1637    0.1603   0.08466   0.02337
   236/299     13.1G    0.1695   0.06739   0.02586    0.2627       177       640    0.4954    0.3367    0.3247    0.1639    0.1602   0.08462   0.02336
   237/299     13.1G    0.1692   0.06738   0.02585    0.2625       177       640    0.4962    0.3379    0.3246     0.164    0.1601   0.08458   0.02336
   238/299     13.1G    0.1695   0.06739   0.02588    0.2627       178       640    0.4918    0.3406    0.3251    0.1647      0.16   0.08455   0.02332
   239/299     13.1G    0.1688   0.06729   0.02574    0.2618       178       640    0.4969      0.34    0.3254    0.1653      0.16   0.08452    0.0233
   240/299     13.1G    0.1684   0.06727   0.02574    0.2614       178       640    0.4818    0.3454    0.3253    0.1656    0.1599   0.08449   0.02328
   241/299     13.1G    0.1682   0.06716   0.02561    0.2609       178       640    0.4953    0.3405    0.3263    0.1657    0.1599   0.08447   0.02327
   242/299     13.1G    0.1681    0.0671   0.02554    0.2608       177       640    0.4925    0.3424    0.3262    0.1657    0.1599   0.08447   0.02327
   243/299     13.1G    0.1682   0.06708   0.02554    0.2608       177       640    0.4966    0.3421    0.3271    0.1658    0.1598   0.08443   0.02325
   244/299     13.1G    0.1678   0.06701   0.02548    0.2603       178       640     0.499    0.3413    0.3275    0.1658    0.1597   0.08439   0.02324
   245/299     13.1G    0.1677   0.06701   0.02544    0.2602       178       640    0.4934    0.3437    0.3276    0.1661    0.1596   0.08435   0.02324
   246/299     13.1G    0.1675   0.06704   0.02543      0.26       178       640    0.4919    0.3437    0.3275     0.166    0.1596   0.08433   0.02322
   247/299     13.1G    0.1676   0.06698    0.0254      0.26       178       640    0.4764    0.3504    0.3283    0.1665    0.1597   0.08431   0.02321
   248/299     13.1G    0.1671   0.06681   0.02533    0.2592       178       640    0.4969    0.3418    0.3283    0.1667    0.1596   0.08427   0.02318
   249/299     13.1G    0.1669   0.06682   0.02528     0.259       178       640    0.5107    0.3379    0.3283    0.1667    0.1596   0.08423   0.02316
   250/299     13.1G    0.1669   0.06678   0.02525    0.2589       178       640    0.5197    0.3331    0.3286    0.1669    0.1595   0.08422   0.02314
   251/299     13.1G    0.1671   0.06688   0.02529    0.2593       178       640    0.4769    0.3489    0.3283    0.1668    0.1594   0.08419   0.02311
   252/299     13.1G    0.1666   0.06675    0.0252    0.2586       178       640    0.5261    0.3288    0.3283    0.1669    0.1593   0.08415    0.0231
   253/299     13.1G    0.1664   0.06669   0.02515    0.2582       178       640     0.488    0.3447    0.3296    0.1677    0.1591   0.08412   0.02306
   254/299     13.1G    0.1662    0.0667    0.0252    0.2581       177       640    0.5035    0.3383    0.3297    0.1677    0.1591    0.0841   0.02304
   255/299     13.1G    0.1655   0.06655   0.02503    0.2571       178       640    0.4849    0.3456    0.3293    0.1674    0.1591    0.0841   0.02303
   256/299     13.1G    0.1661   0.06657   0.02502    0.2577       178       640    0.4871    0.3433    0.3292    0.1676    0.1592   0.08409   0.02302
   257/299     13.1G    0.1659   0.06653   0.02499    0.2574       177       640     0.504    0.3368    0.3302    0.1679    0.1591   0.08407   0.02299
   258/299     13.1G    0.1656    0.0665   0.02491     0.257       178       640    0.5046    0.3367    0.3298    0.1679     0.159   0.08406   0.02297
   259/299     13.1G    0.1652   0.06641   0.02488    0.2565       177       640    0.4948    0.3405    0.3293     0.168    0.1589   0.08405   0.02295
   260/299     13.1G    0.1655   0.06646   0.02488    0.2569       178       640     0.513    0.3341    0.3298    0.1681    0.1588   0.08403   0.02293
   261/299     13.1G    0.1653   0.06649   0.02478    0.2566       177       640    0.4984    0.3407    0.3305    0.1684    0.1588   0.08401   0.02291
   262/299     13.1G    0.1652   0.06634   0.02474    0.2562       178       640    0.4864    0.3452    0.3316    0.1689    0.1589   0.08399   0.02291
   263/299     13.1G     0.165   0.06633   0.02468     0.256       177       640    0.4873    0.3457    0.3321    0.1693    0.1589   0.08397   0.02288
   264/299     13.1G    0.1648    0.0663   0.02465    0.2558       177       640    0.4767    0.3504    0.3316    0.1696    0.1589   0.08394   0.02286
   265/299     13.1G    0.1649   0.06627   0.02466    0.2558       177       640    0.5039    0.3395    0.3319    0.1698    0.1589    0.0839   0.02283
   266/299     13.1G    0.1645    0.0663   0.02466    0.2555       178       640    0.5164    0.3361    0.3326    0.1697    0.1588   0.08387    0.0228
   267/299     13.1G    0.1651   0.06637   0.02478    0.2563       178       640    0.5107    0.3384    0.3328    0.1703    0.1588   0.08385    0.0228
   268/299     13.1G    0.1645   0.06626   0.02468    0.2554       178       640    0.5056    0.3406    0.3329    0.1702    0.1588   0.08384   0.02277
   269/299     13.1G     0.164   0.06616   0.02458    0.2548       178       640    0.5026    0.3432    0.3325    0.1702    0.1587   0.08382   0.02276
   270/299     13.1G    0.1641   0.06615   0.02454    0.2548       177       640    0.4997    0.3448    0.3324    0.1704    0.1587    0.0838   0.02275
   271/299     13.1G     0.164   0.06606   0.02452    0.2546       178       640    0.5169    0.3375    0.3331    0.1701    0.1588   0.08381   0.02275
   272/299     13.1G    0.1643   0.06614   0.02453     0.255       177       640    0.5187    0.3369    0.3331      0.17    0.1588   0.08384   0.02278
   273/299     13.1G    0.1636   0.06611   0.02444    0.2542       177       640    0.4583    0.3639    0.3324    0.1698    0.1588   0.08385   0.02279
   274/299     13.1G    0.1639   0.06606    0.0245    0.2544       178       640    0.5047    0.3422    0.3323      0.17    0.1588   0.08388   0.02278
   275/299     13.1G    0.1635   0.06602   0.02441    0.2539       177       640    0.4979     0.346    0.3325    0.1701    0.1587   0.08387   0.02278
   276/299     13.1G    0.1629   0.06592    0.0243    0.2531       178       640    0.5025    0.3437    0.3326    0.1705    0.1585   0.08383   0.02276
   277/299     13.1G    0.1631   0.06595   0.02431    0.2534       177       640    0.4939    0.3464    0.3329    0.1708    0.1584   0.08382   0.02274
   278/299     13.1G    0.1631   0.06596    0.0243    0.2533       177       640    0.4928    0.3485    0.3334     0.171    0.1583   0.08382   0.02272
   279/299     13.1G    0.1628   0.06589   0.02433    0.2531       178       640    0.4986    0.3483    0.3341    0.1716    0.1582   0.08381   0.02271
   280/299     13.1G    0.1633   0.06596   0.02431    0.2536       178       640    0.4956    0.3503    0.3345    0.1716    0.1582   0.08378    0.0227
   281/299     13.1G    0.1627   0.06588   0.02422    0.2528       177       640    0.5098    0.3449    0.3354    0.1716    0.1583   0.08378    0.0227
   282/299     13.1G    0.1628   0.06586   0.02427    0.2529       178       640    0.4971    0.3504     0.335    0.1715    0.1584   0.08376   0.02269
   283/299     13.1G    0.1629   0.06583   0.02419    0.2529       178       640    0.5153    0.3433    0.3353    0.1718    0.1584   0.08374   0.02269
   284/299     13.1G    0.1622   0.06581   0.02412    0.2522       178       640    0.5131    0.3445    0.3358    0.1718    0.1583   0.08372   0.02269
   285/299     13.1G    0.1625   0.06581   0.02418    0.2524       177       640    0.5289    0.3389    0.3354    0.1713    0.1583   0.08371   0.02268
   286/299     13.1G    0.1626   0.06582   0.02423    0.2527       178       640     0.509    0.3473    0.3359    0.1716    0.1583    0.0837   0.02267
   287/299     13.1G     0.162   0.06576   0.02414    0.2519       178       640    0.4973    0.3519    0.3358    0.1716    0.1582   0.08369   0.02266
   288/299     13.1G    0.1621   0.06572    0.0241    0.2519       177       640    0.5016    0.3499    0.3362     0.172    0.1582   0.08368   0.02264
   289/299     13.1G    0.1621   0.06579   0.02408    0.2519       178       640    0.5128    0.3451    0.3363     0.172    0.1581   0.08366   0.02263
   290/299     13.1G     0.162   0.06573   0.02412    0.2519       177       640    0.4848    0.3569    0.3365    0.1718    0.1581   0.08366   0.02262
   291/299     13.1G    0.1618   0.06573   0.02408    0.2516       177       640     0.493    0.3536    0.3365    0.1718     0.158   0.08364    0.0226
   292/299     13.1G     0.162   0.06573   0.02406    0.2518       177       640    0.4952    0.3523    0.3366    0.1722     0.158   0.08363   0.02257
   293/299     13.1G    0.1618   0.06565   0.02399    0.2514       177       640    0.5393    0.3357     0.336    0.1718     0.158   0.08362   0.02256
   294/299     13.1G     0.162   0.06574   0.02409    0.2518       178       640    0.5376    0.3354    0.3358    0.1715    0.1581   0.08363   0.02254
   295/299     13.1G    0.1617   0.06572   0.02405    0.2515       177       640    0.5132     0.346    0.3362    0.1715    0.1582   0.08363   0.02254
   296/299     13.1G    0.1615   0.06569   0.02408    0.2513       177       640    0.5159    0.3443    0.3363    0.1714    0.1582   0.08362   0.02254
   297/299     13.1G     0.162   0.06571     0.024    0.2517       177       640    0.5117    0.3462    0.3359    0.1716    0.1584   0.08366   0.02257
   298/299     13.1G    0.1616   0.06569   0.02402    0.2513       178       640    0.5131    0.3464     0.336    0.1717    0.1584   0.08367   0.02258
   299/299     13.1G    0.1615   0.06565   0.02398    0.2511       178       640    0.5106    0.3455    0.3359    0.1716    0.1584   0.08368    0.0226
