   132/299     16.8G    0.1627   0.06504   0.02536    0.2531       137       640    0.5144      0.39    0.3766     0.201    0.1437   0.07903   0.02075
   133/299     16.8G    0.1628   0.06511   0.02541    0.2533       137       640    0.5245    0.3872    0.3764    0.2017    0.1436     0.079    0.0207
   134/299     16.8G    0.1626   0.06499   0.02526    0.2529       137       640    0.5223    0.3883    0.3763    0.2016    0.1434   0.07895   0.02068
   135/299     16.8G    0.1623     0.065   0.02525    0.2525       136       640    0.5177    0.3901    0.3767    0.2019    0.1433   0.07891   0.02066
   136/299     16.8G    0.1621   0.06485   0.02513    0.2521       137       640    0.5369    0.3825    0.3777    0.2022    0.1432   0.07888   0.02059
   137/299     16.8G    0.1619   0.06487   0.02513    0.2519       137       640    0.5311    0.3864    0.3779    0.2023     0.143   0.07883   0.02054
   138/299     16.8G    0.1613   0.06467   0.02496    0.2509       136       640    0.5244    0.3885     0.377    0.2025    0.1429   0.07878   0.02052
   139/299     16.8G    0.1614   0.06467   0.02492     0.251       136       640    0.5245    0.3881    0.3767    0.2028    0.1427   0.07871   0.02048
   140/299     16.8G    0.1612   0.06462   0.02494    0.2508       135       640    0.5197    0.3916    0.3772    0.2029    0.1426   0.07864   0.02044
   141/299     16.8G    0.1607   0.06444   0.02483      0.25       137       640    0.5212     0.392    0.3781    0.2034    0.1425   0.07857   0.02042
   142/299     16.8G    0.1608   0.06454   0.02476    0.2501       136       640    0.5257    0.3916    0.3798    0.2039    0.1424   0.07852   0.02039
   143/299     16.8G    0.1605    0.0645   0.02476    0.2498       137       640    0.5366    0.3867    0.3795    0.2045    0.1423    0.0785   0.02037
   144/299     16.8G    0.1602   0.06439   0.02466    0.2493       137       640    0.5413    0.3874    0.3811    0.2051    0.1423    0.0785   0.02035
   145/299     16.8G    0.1606   0.06441   0.02477    0.2497       137       640    0.5307    0.3925    0.3809    0.2053    0.1423   0.07847   0.02033
   146/299     16.8G      0.16   0.06434   0.02462     0.249       136       640    0.5325      0.39    0.3813    0.2054    0.1422   0.07842    0.0203
   147/299     16.8G     0.159   0.06401   0.02436    0.2473       137       640    0.5372    0.3889    0.3816    0.2048    0.1421   0.07837   0.02029
   148/299     16.8G    0.1597   0.06426   0.02449    0.2484       137       640    0.5231    0.3952     0.382    0.2056     0.142   0.07833   0.02027
   149/299     16.8G    0.1591   0.06404   0.02434    0.2475       137       640    0.5486    0.3825    0.3825    0.2054    0.1419    0.0783   0.02025
   150/299     16.8G    0.1587   0.06404   0.02424     0.247       137       640    0.5425    0.3846    0.3827    0.2058    0.1416   0.07824   0.02024
   151/299     16.8G    0.1585   0.06393   0.02419    0.2466       136       640    0.5331    0.3909    0.3836    0.2069    0.1415   0.07821   0.02022
   152/299     16.8G    0.1586   0.06394   0.02424    0.2468       136       640    0.5224    0.3961    0.3849    0.2076    0.1413   0.07818   0.02018
   153/299     16.8G    0.1584   0.06381   0.02408    0.2463       137       640     0.522    0.3982    0.3854    0.2078    0.1412   0.07816   0.02015
   154/299     16.8G    0.1583   0.06382    0.0241    0.2462       137       640    0.5172    0.4021    0.3856    0.2083    0.1412   0.07812   0.02011
   155/299     16.8G    0.1577   0.06375   0.02402    0.2454       137       640    0.5223    0.3984    0.3862    0.2086    0.1411   0.07806   0.02008
   156/299     16.8G    0.1575   0.06373   0.02392    0.2451       137       640    0.5069    0.4049    0.3854    0.2086     0.141   0.07803   0.02009
   157/299     16.8G    0.1581   0.06376   0.02397    0.2458       137       640    0.5248    0.3967    0.3863    0.2082    0.1411   0.07802   0.02006
   158/299     16.8G    0.1576   0.06363   0.02384    0.2451       137       640    0.5181       0.4    0.3857    0.2084    0.1408   0.07795      0.02
   159/299     16.8G    0.1571   0.06353    0.0238    0.2444       137       640    0.5163    0.4021    0.3865    0.2089    0.1406   0.07792   0.01996
